version,variable,from_bucket,to_bucket,protein,beta,se,z,p,n,strata,strata_same_sign,q
cell,PlaqueTotal,6-9,9-12,APOE,0.2341040882369123,0.3012059370430232,0.7772226886864907,0.4370273984088946,189.0,1.0,1.0,0.7575141572420839
cell,PlaqueTotal,9-12,12-15,APOE,-1.1593880100782954,0.21814458644305407,-5.314768654050234,1.0679291691609974e-07,189.0,1.0,1.0,8.43664043637188e-06
cell,PlaqueTotal,0-3,3-6,APP,0.48086680679941973,0.2421294942544539,1.9859902168468446,0.04703441021724733,189.0,1.0,1.0,0.7431436814325079
cell,PlaqueTotal,3-6,6-9,APP,0.521395547992709,0.24886566665133686,2.095088306106881,0.03616314327015667,189.0,1.0,1.0,0.3403264742348041
cell,PlaqueTotal,6-9,9-12,APP,0.5993971859151515,0.22741072921883354,2.6357471697756245,0.008395225845044837,189.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,APP,-0.2829621916482612,0.16469934147104776,-1.7180529631808072,0.08578695523255868,189.0,1.0,1.0,0.4921390474300207
cell,PlaqueTotal,0-3,3-6,ARF6,0.33892181882693273,0.3593176197476005,0.9432374039018887,0.34555948541066517,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,ARF6,0.6018461912852794,0.36931402864982965,1.629632628594048,0.10317916405259567,189.0,1.0,1.0,0.4476751608640558
cell,PlaqueTotal,6-9,9-12,ARF6,-0.8058528288627779,0.33747512742956265,-2.3878880645240272,0.01694550207345268,189.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,ARF6,-0.2654152508804139,0.24441208838929201,-1.0859334030061094,0.2775084573376777,189.0,1.0,1.0,0.7392315260192059
cell,PlaqueTotal,0-3,3-6,BACE1,-0.20620804609269877,0.37997020605812737,-0.5426953029605519,0.5873396087550444,181.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,BACE1,0.3915702167915857,0.3881286357975011,1.0088671143447405,0.31303836857092626,181.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,BACE1,-0.28561501094232633,0.359045362657903,-0.7954844725691644,0.42633173969893257,181.0,1.0,1.0,0.7557699021935623
cell,PlaqueTotal,9-12,12-15,BACE1,-0.13800664875458027,0.26025902681881186,-0.5302665211710726,0.5959271552684666,181.0,1.0,1.0,0.9053508705040165
cell,PlaqueTotal,0-3,3-6,BIN1,-0.1137424837822742,0.2510480349486448,-0.45307059983776304,0.6504979049486264,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,BIN1,-0.22977627346723112,0.2580323259311205,-0.8904941372677774,0.37320061504058455,189.0,1.0,1.0,0.6769685575154789
cell,PlaqueTotal,6-9,9-12,BIN1,0.5560252916561528,0.23578712239257218,2.358166493632346,0.018365453888358724,189.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,BIN1,-0.13312232615211603,0.17076583817661783,-0.7795606403104567,0.4356495310144023,189.0,1.0,1.0,0.8812569490568191
cell,PlaqueTotal,0-3,3-6,CLU,-0.14470750030512053,0.3120749554536539,-0.4636946918562037,0.6428665007749202,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,CLU,0.24029544810375167,0.32075704809651123,0.7491509525036226,0.4537662275058433,189.0,1.0,1.0,0.7590177087600195
cell,PlaqueTotal,6-9,9-12,CLU,0.4625835674740649,0.2931042887161399,1.5782217636605758,0.11451467207423167,189.0,1.0,1.0,0.4893091963239668
cell,PlaqueTotal,9-12,12-15,CLU,-0.9659573429006368,0.21227707021437311,-4.550455411529571,5.352993016353601e-06,189.0,1.0,1.0,0.00021144322414596724
cell,PlaqueTotal,0-3,3-6,COPA,0.053233976578243976,0.378006395313241,0.1408282432209402,0.8880056305490395,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,COPA,0.17299702487295898,0.388522735975475,0.44526872909666526,0.6561255635272514,189.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,COPA,-0.5510894196066798,0.35502783447450875,-1.5522428556126306,0.12060412537415284,189.0,1.0,1.0,0.4893091963239668
cell,PlaqueTotal,9-12,12-15,COPA,-0.06303929517239071,0.25712441423806487,-0.24517039877055102,0.8063244953970137,189.0,1.0,1.0,0.9507408229308072
cell,PlaqueTotal,0-3,3-6,COPB1,-0.39538430922745016,0.3525915513462058,-1.1213663734081554,0.26213194353719393,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,COPB1,-0.4878979371679587,0.3624008374179655,-1.3462936251586373,0.17820784091571018,189.0,1.0,1.0,0.5404449815203584
cell,PlaqueTotal,6-9,9-12,COPB1,0.13912334428037654,0.3311579287559905,0.4201117720569143,0.6744038032927271,189.0,1.0,1.0,0.8710699159765177
cell,PlaqueTotal,9-12,12-15,COPB1,-0.01609774158524091,0.23983693722974442,-0.06711952617131936,0.9464865493100107,189.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,COPB2,-0.18217653893522084,0.32475220754340517,-0.5609709024406611,0.5748173734252262,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,COPB2,0.3474410605737195,0.33378698813887336,1.0409065449524513,0.29791892384647356,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,COPB2,-0.3640752376779989,0.30501090567372396,-1.193646623466825,0.232616228023377,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,COPB2,0.3068157755393845,0.22090028680049575,1.3889333508040331,0.16485301792920237,189.0,1.0,1.0,0.6089617655810312
cell,PlaqueTotal,0-3,3-6,COPE,-0.4049309176992006,0.34919668997413694,-1.1596069760260086,0.24620885945261461,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,COPE,0.1973588310474308,0.3589115291816839,0.5498815585484471,0.5824006137585598,189.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,COPE,-0.3541319145500477,0.3279694369838658,-1.079771084180228,0.2802441305950665,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,COPE,0.0365539127009874,0.23752771243213402,0.15389325450364666,0.8776939028718284,189.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,COPG1,0.02724589070715452,0.36729893784603523,0.0741790620657212,0.9408679059946312,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,COPG1,0.9321456878167168,0.37751739129856154,2.469146347431514,0.013543581644670366,189.0,1.0,1.0,0.3403264742348041
cell,PlaqueTotal,6-9,9-12,COPG1,-0.631197271021533,0.34497127065854527,-1.8297096735521956,0.06729336362011723,189.0,1.0,1.0,0.4251028687890482
cell,PlaqueTotal,9-12,12-15,COPG1,-0.12561792008326003,0.2498410752169014,-0.5027913043289775,0.6151110079597,189.0,1.0,1.0,0.9168635779021943
cell,PlaqueTotal,0-3,3-6,COPG2,0.5632065909842902,0.36385213377223175,1.5478996512821128,0.12164645861926064,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,COPG2,-0.7402132310042736,0.3739746952867234,-1.9793136817365626,0.047780700132390275,189.0,1.0,1.0,0.37268946103264416
cell,PlaqueTotal,6-9,9-12,COPG2,0.2521772931860055,0.341733993719973,0.7379344689736869,0.4605542717282326,189.0,1.0,1.0,0.7643241105277052
cell,PlaqueTotal,9-12,12-15,COPG2,-0.14998867859029275,0.24749651838014286,-0.6060233880135529,0.544499222693408,189.0,1.0,1.0,0.8978246641293617
cell,PlaqueTotal,0-3,3-6,COPZ1,-0.2873221435511754,0.3763897961088353,-0.7633632646834415,0.4452467817954274,189.0,1.0,1.0,0.8793623940459693
cell,PlaqueTotal,3-6,6-9,COPZ1,-0.18271510872684288,0.386861162114136,-0.4723015040546672,0.6367115969574308,189.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,COPZ1,0.1351856339371197,0.3535095064200912,0.38241017987355774,0.7021571407003486,189.0,1.0,1.0,0.8710699159765177
cell,PlaqueTotal,9-12,12-15,COPZ1,0.15492275769320749,0.25602478436765996,0.6051084393092715,0.5451069471544572,189.0,1.0,1.0,0.8978246641293617
cell,PlaqueTotal,0-3,3-6,ECE1,-0.1319683571988347,0.3723195303907318,-0.35444919330538516,0.7230022734253926,189.0,1.0,1.0,0.9519613823488554
cell,PlaqueTotal,3-6,6-9,ECE1,0.3954726250400598,0.3826776594206582,1.0334353608171747,0.3014002055656122,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,ECE1,-0.19818165483382683,0.3496866673317825,-0.5667406662828016,0.5708903875466815,189.0,1.0,1.0,0.8401783062007766
cell,PlaqueTotal,9-12,12-15,ECE1,0.22234964286623615,0.25325614155754717,0.877963477998072,0.37996353883751455,189.0,1.0,1.0,0.8338088768934347
cell,PlaqueTotal,0-3,3-6,EIF2S1,0.02986844197537966,0.33475887825939743,0.08922374854009174,0.9289040920394431,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,EIF2S1,0.5823578654745332,0.3440720498012861,1.6925462728253158,0.09054186518809988,189.0,1.0,1.0,0.4476751608640558
cell,PlaqueTotal,6-9,9-12,EIF2S1,-0.3853766401045936,0.3144092827346578,-1.2257164825181956,0.22030538538822453,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,EIF2S1,-0.1898611744622772,0.2277069423973954,-0.8337961612559465,0.4043958588783637,189.0,1.0,1.0,0.8634398067943441
cell,PlaqueTotal,0-3,3-6,GGA1,-0.7591296074014695,0.3535439689253881,-2.1471999924334058,0.03177736332177317,189.0,1.0,1.0,0.6276029256050201
cell,PlaqueTotal,3-6,6-9,GGA1,-0.38353380904036993,0.363379751765032,-1.0554627966402759,0.29121371585134526,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,GGA1,0.22653471414618911,0.33205244999913586,0.6822256970149705,0.49509624820636366,189.0,1.0,1.0,0.804531403335341
cell,PlaqueTotal,9-12,12-15,GGA1,0.07507669685805085,0.24048478291487976,0.31218897074508223,0.7548969136086618,189.0,1.0,1.0,0.9440902940523245
cell,PlaqueTotal,0-3,3-6,GGA2,-0.44130950555151593,0.3635582518962448,-1.2138618866433004,0.22480046917004248,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,GGA2,0.41360367622833644,0.3736726374593223,1.1068610188867816,0.26835402167630606,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,GGA2,-0.6377795824027926,0.34145797657498134,-1.8678128090609754,0.06178816741399699,189.0,1.0,1.0,0.4251028687890482
cell,PlaqueTotal,9-12,12-15,GGA2,0.028498170871884443,0.2472966164574366,0.11523882243164212,0.9082558277877808,189.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,GGA3,0.20094242718594346,0.32475396590864847,0.6187528045230015,0.5360792177683623,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,GGA3,-0.3878368195253572,0.3337887954227809,-1.161922823185597,0.24526681544363338,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,GGA3,0.2569931125562566,0.30501255715002784,0.8425656797790404,0.3994713922454145,189.0,1.0,1.0,0.7430390142119926
cell,PlaqueTotal,9-12,12-15,GGA3,-0.45525098048914137,0.22090148286130004,-2.060877883626454,0.039314691742123375,189.0,1.0,1.0,0.4921390474300207
cell,PlaqueTotal,0-3,3-6,GORASP1,0.5657131536485801,0.6716266087932093,0.8423030687617686,0.39961833377130884,52.0,1.0,1.0,0.809547629526904
cell,PlaqueTotal,9-12,12-15,GORASP1,-0.3053493486142699,0.5051302087540656,-0.6044963126783343,0.5455137199773337,52.0,1.0,1.0,0.8978246641293617
cell,PlaqueTotal,0-3,3-6,HSPA5,0.2045242509457488,0.3728131257461117,0.5485972376547472,0.5832818819629559,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,HSPA5,-0.549518225005392,0.38318498686356584,-1.4340807804170304,0.15154921189291892,189.0,1.0,1.0,0.5275940361362079
cell,PlaqueTotal,6-9,9-12,HSPA5,0.8049721437492299,0.3501502576104126,2.298933461430908,0.021508717960017295,189.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,HSPA5,-0.2820188910710905,0.25359189094749474,-1.112097433468334,0.26609626012478826,189.0,1.0,1.0,0.7392315260192059
cell,PlaqueTotal,0-3,3-6,HSPA9,0.06031711541486298,0.36645162203838616,0.16459775803242238,0.8692605959789298,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,HSPA9,0.02574396721535077,0.37664650271068384,0.06835047459640338,0.9455066451236014,189.0,1.0,1.0,0.9718730146472346
cell,PlaqueTotal,6-9,9-12,HSPA9,0.3365801832271724,0.3441754621747855,0.9779319568582263,0.3281079784187233,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,HSPA9,-0.3842137924889373,0.24926472099798427,-1.541388572561154,0.12322224356104813,189.0,1.0,1.0,0.5408087356290445
cell,PlaqueTotal,0-3,3-6,IDE,-0.054207709918561636,0.33092075290430445,-0.16380873500018114,0.8698817150355473,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,IDE,0.3039954616763787,0.34012714574022673,0.893770066528463,0.37144492794977857,189.0,1.0,1.0,0.6769685575154789
cell,PlaqueTotal,6-9,9-12,IDE,-0.5213508295829383,0.31080447247177534,-1.6774238331795017,0.0934596320999403,189.0,1.0,1.0,0.4630888123177033
cell,PlaqueTotal,9-12,12-15,IDE,-0.417629803665762,0.2250962042037128,-1.8553391655054552,0.06354780866783999,189.0,1.0,1.0,0.4921390474300207
cell,PlaqueTotal,0-3,3-6,ITPR1,0.17918733376132076,0.3617889212784027,0.4952814285416802,0.6204014783423631,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,ITPR1,0.7665261806207155,0.37185408311470713,2.061362817910117,0.03926843933478509,189.0,1.0,1.0,0.3403264742348041
cell,PlaqueTotal,6-9,9-12,ITPR1,-0.8100884272614959,0.3397962014687655,-2.3840420339011947,0.01712364635991339,189.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,ITPR1,0.05377991011178834,0.24609309687589864,0.2185348178982396,0.8270124330608517,189.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,ITPR2,0.08297688127330924,0.24998025715922195,0.3319337383530176,0.7399392938135247,189.0,1.0,1.0,0.9519613823488554
cell,PlaqueTotal,3-6,6-9,ITPR2,-0.12091553872055036,0.25693484199089067,-0.4706077921687136,0.6379208420983061,189.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,ITPR2,-0.020482709635190888,0.23478425354966637,-0.08724055947328668,0.9304803004408234,189.0,1.0,1.0,0.9374310108996686
cell,PlaqueTotal,9-12,12-15,ITPR2,-0.06190427764444433,0.17003952311410608,-0.3640581701873104,0.7158145718845488,189.0,1.0,1.0,0.9440902940523245
cell,PlaqueTotal,0-3,3-6,LRP1,-0.22659212049982239,0.3133733441452391,-0.7230740097498649,0.46963441595470234,189.0,1.0,1.0,0.8860046995201424
cell,PlaqueTotal,3-6,6-9,LRP1,0.7193932225190587,0.32209155865789024,2.2335053595215846,0.02551563728824909,189.0,1.0,1.0,0.3403264742348041
cell,PlaqueTotal,6-9,9-12,LRP1,-0.5217085115022019,0.29432374989773646,-1.7725668135292203,0.07630051491085481,189.0,1.0,1.0,0.4251028687890482
cell,PlaqueTotal,9-12,12-15,LRP1,0.5572809383584585,0.21316024953598361,2.614375520630941,0.008939072725140853,189.0,1.0,1.0,0.23539558176204245
cell,PlaqueTotal,0-3,3-6,MAP2K3,-0.5454451685036841,0.4189255120496449,-1.3020099106283265,0.19291299771184522,171.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,MAP2K3,0.5752466126235661,0.4345446583930936,1.3237917012966527,0.18557223300569903,171.0,1.0,1.0,0.5404449815203584
cell,PlaqueTotal,6-9,9-12,MAP2K3,-0.4112809425226512,0.39706764571549297,-1.0357956558801125,0.3002974846595958,171.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,MAP2K3,-0.19877538249495347,0.2609438709127765,-0.7617553223213909,0.4462060501553514,171.0,1.0,1.0,0.8812569490568191
cell,PlaqueTotal,0-3,3-6,MAPK14,0.4784440375734686,0.3736403418256227,1.280493522824036,0.20037162128629227,180.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,MAPK14,-0.8677410451311476,0.40558615820813687,-2.139474012044179,0.03239729844840171,180.0,1.0,1.0,0.3403264742348041
cell,PlaqueTotal,6-9,9-12,MAPK14,0.6732848548661281,0.37702268316175946,1.7857940249639013,0.07413261453308123,180.0,1.0,1.0,0.4251028687890482
cell,PlaqueTotal,9-12,12-15,MAPK14,0.0370739991203477,0.2542709721626925,0.14580507875128706,0.8840752664909122,180.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,MAPKAPK2,0.058940485859138844,0.41714400172375565,0.1412952975844799,0.8876366643316883,147.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,MAPKAPK2,0.24639149911587538,0.4209738625692149,0.5852893042150916,0.5583532054569824,147.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,MAPKAPK2,-0.8574717329952241,0.3831086516252366,-2.238194646238419,0.025208364640283466,147.0,1.0,1.0,0.3277087403236851
cell,PlaqueTotal,9-12,12-15,MAPKAPK2,0.5402665136688639,0.30088785281426406,1.7955743597345108,0.07256223674936726,147.0,1.0,1.0,0.4921390474300207
cell,PlaqueTotal,0-3,3-6,MFN2,0.1583125525230665,0.31042578586293973,0.5099851872259259,0.6100618394231525,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,MFN2,0.012731253575787527,0.3190619977232475,0.03990213082922693,0.9681711523016203,189.0,1.0,1.0,0.9807448036302127
cell,PlaqueTotal,6-9,9-12,MFN2,-0.3393616559922934,0.2915553701906022,-1.1639698345135547,0.2444362366939482,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,MFN2,-0.12201773529552745,0.21115528558255436,-0.5778578308323841,0.5633601074453527,189.0,1.0,1.0,0.9053508705040165
cell,PlaqueTotal,0-3,3-6,MIA3,-0.4524482730464864,0.37762253306682597,-1.1981495631946806,0.23085879656873876,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,MIA3,-0.004427625877000685,0.38812819447547936,-0.0114076378372466,0.9908982193036849,189.0,1.0,1.0,0.9908982193036849
cell,PlaqueTotal,6-9,9-12,MIA3,0.17624570929765898,0.3546673067591819,0.4969324940269426,0.619236656289113,189.0,1.0,1.0,0.8441691899967365
cell,PlaqueTotal,9-12,12-15,MIA3,-0.08308645105036477,0.25686330660475143,-0.3234656290484265,0.7463426336272484,189.0,1.0,1.0,0.9440902940523245
cell,PlaqueTotal,0-3,3-6,NCSTN,-0.21422992570852076,0.35872115219852035,-0.5972046097520435,0.5503707818867833,189.0,1.0,1.0,0.9176666873382407
cell,PlaqueTotal,3-6,6-9,NCSTN,-0.16735543927788757,0.3687009670536174,-0.45390561520699874,0.6498967618401845,189.0,1.0,1.0,0.8823757578469933
cell,PlaqueTotal,6-9,9-12,NCSTN,0.4621311529859395,0.33691491843598526,1.3716553577717148,0.17017075189946207,189.0,1.0,1.0,0.5309327459263217
cell,PlaqueTotal,9-12,12-15,NCSTN,-0.09736600751969222,0.24400636411829876,-0.399030606728304,0.6898706523065545,189.0,1.0,1.0,0.9440902940523245
cell,PlaqueTotal,0-3,3-6,OSBP,-0.03939082368369087,0.35106831040875,-0.11220273239082162,0.9106626627181197,189.0,1.0,1.0,0.9653060334230631
cell,PlaqueTotal,3-6,6-9,OSBP,0.15092194342222148,0.3608352191006358,0.41825724162510264,0.6757590482677562,189.0,1.0,1.0,0.8933763688963556
cell,PlaqueTotal,6-9,9-12,OSBP,0.48906515713479753,0.32972728383010314,1.4832413971140939,0.1380102861426573,189.0,1.0,1.0,0.4893091963239668
cell,PlaqueTotal,9-12,12-15,OSBP,-0.07870977122264677,0.23880081075505286,-0.3296042880833533,0.741698982093857,189.0,1.0,1.0,0.9440902940523245
cell,PlaqueTotal,0-3,3-6,PICALM,-0.01885199128727065,0.3421218783473199,-0.05510314446517867,0.9560562910319765,189.0,1.0,1.0,0.968313422968284
cell,PlaqueTotal,3-6,6-9,PICALM,-0.023395785917791727,0.35163989250081684,-0.06653336671048317,0.9469531937588441,189.0,1.0,1.0,0.9718730146472346
cell,PlaqueTotal,6-9,9-12,PICALM,0.6209242790085703,0.32132469477228887,1.9323889172246682,0.05331152092526225,189.0,1.0,1.0,0.4251028687890482
cell,PlaqueTotal,9-12,12-15,PICALM,-0.28856841445798387,0.23271534201209781,-1.2400059745222234,0.21497318433356938,189.0,1.0,1.0,0.6531877523981531
cell,PlaqueTotal,0-3,3-6,PLCG2,0.32564693560213914,0.3866409752673766,0.8422463122977129,0.39965009558923104,180.0,1.0,1.0,0.809547629526904
cell,PlaqueTotal,3-6,6-9,PLCG2,0.11121770155465832,0.39463109979454275,0.2818270065703431,0.7780761617031389,180.0,1.0,1.0,0.9718730146472346
cell,PlaqueTotal,6-9,9-12,PLCG2,-0.238301563466096,0.366771172460584,-0.6497281721117427,0.5158678229114306,180.0,1.0,1.0,0.8135824262439058
cell,PlaqueTotal,9-12,12-15,PLCG2,0.02134666330226076,0.2681999400152037,0.07959234927886509,0.9365614803036757,180.0,1.0,1.0,0.9593958218634315
cell,PlaqueTotal,0-3,3-6,PLG,-0.3960196990235461,0.36145838768457744,-1.0956162936496254,0.2732467281913836,189.0,1.0,1.0,0.7703260189622861
cell,PlaqueTotal,3-6,6-9,PLG,-0.4070236880332628,0.3715143538990193,-1.095579978974097,0.27326262729852957,189.0,1.0,1.0,0.6260767371418525
cell,PlaqueTotal,6-9,9-12,PLG,0.17505616481652353,0.3394857606204311,0.5156509789883311,0.6060981981469082,189.0,1.0,1.0,0.8441691899967365
cell,PlaqueTotal,9-12,12-15,PLG,-0.23916316747762578,0.24586826402187278,-0.9727289059817394,0.33068805486212216,189.0,1.0,1.0,0.7464101809745044
cell,PlaqueTotal,0-3,3-6,PREB,-0.8915753252354984,0.362833160632608,-2.457259760053398,0.014000141481820747,189.0,1.0,1.0,0.5530055885319195
cell,PlaqueTotal,3-6,6-9,PREB,-0.6284635390142123,0.3729273737678267,-1.6852169704374522,0.09194671804144645,189.0,1.0,1.0,0.4476751608640558
cell,PlaqueTotal,6-9,9-12,PREB,0.4012826107002052,0.3407769627500379,1.1775520488882008,0.2389752358618883,189.0,1.0,1.0,0.6562159568374466
cell,PlaqueTotal,9-12,12-15,PREB,0.0033774530400443314,0.24680340081679325,0.013684791331345866,0.9890814570722904,189.0,1.0,1.0,0.9890814570722904
cell,PlaqueTotal,0-3,3-6,PSEN1,-0.12345091368360789,0.36784749786954,-0.33560351612719336,0.7371698721609841,189.0,1.0,1.0,0.9519613823488554
cell,PlaqueTotal,3-6,6-9,PSEN1,0.14609907625646754,0.37808121255614174,0.38642247063459445,0.6991838109274647,189.0,1.0,1.0,0.9089389542057041
