version,variable,cohort,protein,from_bucket,to_bucket,beta,se,n,p
nocell,braaksc,Diverse,SAR1A,1,2,0.09892406706576451,0.23171404827005568,400,0.6694353797538393
nocell,braaksc,Diverse,SAR1A,2,3,-0.2831869433590374,0.20496783792390383,400,0.16708949019120956
nocell,braaksc,Diverse,SAR1A,3,4,0.10416588238364301,0.15178417151942897,400,0.4925388797095459
nocell,braaksc,Diverse,SAR1A,4,5,0.05811363711313804,0.16440957864283035,400,0.7237371033389081
nocell,braaksc,Diverse,SAR1A,5,6,-0.3618425720079443,0.16000110620106875,400,0.023728285504462966
nocell,braaksc,Diverse,SAR1B,1,2,-0.22378986204256288,0.187926785165025,400,0.23371822203664805
nocell,braaksc,Diverse,SAR1B,2,3,0.05295913415872744,0.1662348361303173,400,0.7500448387080154
nocell,braaksc,Diverse,SAR1B,3,4,0.10266076233392042,0.12310134670530991,400,0.4043073551655526
nocell,braaksc,Diverse,SAR1B,4,5,-0.0063355942620019895,0.13334091651048277,400,0.9621033696015204
nocell,braaksc,Diverse,SAR1B,5,6,0.11280538252817676,0.1297655180413174,400,0.38468214553883884
nocell,braaksc,Diverse,SEC13,1,2,0.23480755755546046,0.2139636394637539,400,0.2724586915192708
nocell,braaksc,Diverse,SEC13,2,3,-0.3744728053777385,0.1892663172674919,400,0.047866733533476674
nocell,braaksc,Diverse,SEC13,3,4,-0.006975633882052135,0.14015677510168717,400,0.9603054962643962
nocell,braaksc,Diverse,SEC13,4,5,0.0971341206480091,0.15181501541125264,400,0.5222903245558319
nocell,braaksc,Diverse,SEC13,5,6,0.10810551834815141,0.14774425312835632,400,0.4643473646001577
nocell,braaksc,Diverse,SEC16A,1,2,0.48665647583406646,0.20508713580243376,400,0.017647827401914225
nocell,braaksc,Diverse,SEC16A,2,3,-0.1802368873778762,0.18141440765144676,400,0.3204618575766114
nocell,braaksc,Diverse,SEC16A,3,4,-0.08803841050425457,0.13434222581440183,400,0.5122556945169146
nocell,braaksc,Diverse,SEC16A,4,5,0.259621443361128,0.14551681192434832,400,0.07440194767220444
nocell,braaksc,Diverse,SEC16A,5,6,-0.2973034038052471,0.14161492943990306,400,0.03578350758532991
nocell,braaksc,Diverse,SEC23A,1,2,0.3718648002301216,0.1698348563697434,400,0.028555653093630482
nocell,braaksc,Diverse,SEC23A,2,3,-0.13224327841581837,0.15023121633804548,400,0.3787157800465293
nocell,braaksc,Diverse,SEC23A,3,4,-0.17981480073218428,0.11125023778946265,400,0.10602744396255474
nocell,braaksc,Diverse,SEC23A,4,5,0.22450824725313345,0.12050403237559566,400,0.06245148487005147
nocell,braaksc,Diverse,SEC23A,5,6,-0.390218132833076,0.11727284164915362,400,0.0008764842846971158
nocell,braaksc,Diverse,SEC23B,1,2,-0.15919545807408672,0.19081664931465903,400,0.40412043256147123
nocell,braaksc,Diverse,SEC23B,2,3,-0.13675105203647683,0.16879113002387502,400,0.4178372264752168
nocell,braaksc,Diverse,SEC23B,3,4,-0.0025910144422738313,0.12499435077230839,400,0.9834617935613527
nocell,braaksc,Diverse,SEC23B,4,5,0.0062166165025962505,0.13539138065248682,400,0.9633772846625557
nocell,braaksc,Diverse,SEC23B,5,6,0.06161927848395726,0.13176100111264744,400,0.640028137244524
nocell,braaksc,Diverse,SEC24A,1,2,0.09363895179267183,0.21605608622116257,400,0.6647233801480978
nocell,braaksc,Diverse,SEC24A,2,3,-0.16176805939910643,0.19111723779233245,400,0.39731087831576617
nocell,braaksc,Diverse,SEC24A,3,4,0.15338840084929223,0.14152743130442047,400,0.27845044320614
nocell,braaksc,Diverse,SEC24A,4,5,-0.08396054896627492,0.15329968279454906,400,0.5839054709481798
nocell,braaksc,Diverse,SEC24A,5,6,-0.1272764892528258,0.14918911069461846,400,0.39359173883897314
nocell,braaksc,Diverse,SEC24B,1,2,0.17126582606507684,0.21517398890569442,400,0.4260662584294972
nocell,braaksc,Diverse,SEC24B,2,3,0.12023632342184237,0.19033695890574867,400,0.527581326276994
nocell,braaksc,Diverse,SEC24B,3,4,-0.23474920931412172,0.14094961389875416,400,0.09581639923078118
nocell,braaksc,Diverse,SEC24B,4,5,-0.05558658805168922,0.15267380253808283,400,0.7157928420743058
nocell,braaksc,Diverse,SEC24B,5,6,-0.024012703206460314,0.1485800127685082,400,0.8716093387900838
nocell,braaksc,Diverse,SEC24C,1,2,0.32370536511698306,0.19355527598472855,400,0.09444188686254014
nocell,braaksc,Diverse,SEC24C,2,3,-0.19847391338915488,0.17121364342621598,400,0.24636739309579314
nocell,braaksc,Diverse,SEC24C,3,4,-0.21545683285635323,0.12678828680389956,400,0.0892545079119088
nocell,braaksc,Diverse,SEC24C,4,5,0.11704344834277548,0.13733453628007047,400,0.394074987920334
nocell,braaksc,Diverse,SEC24C,5,6,-0.19857531781412524,0.13365205303614663,400,0.13734173586763568
nocell,braaksc,Diverse,SEC24D,1,2,0.3914741590978008,0.2109508126200594,400,0.06348772091140605
nocell,braaksc,Diverse,SEC24D,2,3,-0.20141458806200813,0.18660125397589797,400,0.28041615036231493
nocell,braaksc,Diverse,SEC24D,3,4,0.17913725168689565,0.1381832243833954,400,0.1948463851458847
nocell,braaksc,Diverse,SEC24D,4,5,0.09571638387201703,0.14967730474764057,400,0.5225075006413331
nocell,braaksc,Diverse,SEC24D,5,6,-0.09131946799039686,0.14566386296046466,400,0.530712220966266
nocell,braaksc,Diverse,SEC31A,1,2,0.2086004573714305,0.18282121339049606,400,0.25386661591150106
nocell,braaksc,Diverse,SEC31A,2,3,-0.26799155703492894,0.16171858855791776,400,0.0974896548749399
nocell,braaksc,Diverse,SEC31A,3,4,0.042626875099407255,0.11975694446593128,400,0.7218818203444359
nocell,braaksc,Diverse,SEC31A,4,5,-0.03214580104623478,0.12971832689864043,400,0.8042796132102119
nocell,braaksc,Diverse,SEC31A,5,6,0.12842917093113393,0.12624006441512414,400,0.30899132318169653
nocell,braaksc,Diverse,SIGMAR1,1,2,-0.15519342326158392,0.27593471716913676,387,0.5738244163574756
nocell,braaksc,Diverse,SIGMAR1,2,3,-0.3100881543007959,0.23183014287787873,387,0.18103790138745035
nocell,braaksc,Diverse,SIGMAR1,3,4,0.1339282067714886,0.17810742199366889,387,0.45208001091720373
nocell,braaksc,Diverse,SIGMAR1,4,5,0.22603754268811538,0.18652543086210313,387,0.22557657974930423
nocell,braaksc,Diverse,SIGMAR1,5,6,-0.5553157826494288,0.1804974069400283,387,0.002093859409834067
nocell,braaksc,Diverse,SNX4,1,2,0.6161041241102602,0.19451129666921324,400,0.001537840078694467
nocell,braaksc,Diverse,SNX4,2,3,-0.26033712544458365,0.17205931288032253,400,0.13026285191776535
nocell,braaksc,Diverse,SNX4,3,4,-0.03207694425896107,0.12741452767549674,400,0.8012322629146185
nocell,braaksc,Diverse,SNX4,4,5,0.04754181675478625,0.13801286786627956,400,0.7304899978735155
nocell,braaksc,Diverse,SNX4,5,6,-0.11717654346576245,0.13431219586395815,400,0.3829797096430023
nocell,braaksc,Diverse,SNX6,1,2,0.1781451738519741,0.17729056034315183,400,0.3149833332917453
nocell,braaksc,Diverse,SNX6,2,3,-0.21868146872221503,0.15682632584927,400,0.1631913827760394
nocell,braaksc,Diverse,SNX6,3,4,0.04486510835410213,0.1161340929512308,400,0.6992585069697683
nocell,braaksc,Diverse,SNX6,4,5,-0.00463430643059691,0.12579412660123854,400,0.9706122582575776
nocell,braaksc,Diverse,SNX6,5,6,0.2647527750101805,0.12242108748128692,400,0.030568857587286773
nocell,braaksc,Diverse,SORL1,1,2,-0.010723173440249232,0.2238608830646362,400,0.9617950951422788
nocell,braaksc,Diverse,SORL1,2,3,-0.13160843591400304,0.1980211452005603,400,0.5062947938149318
nocell,braaksc,Diverse,SORL1,3,4,-0.12308358664087266,0.14663995957626455,400,0.40126781972482595
nocell,braaksc,Diverse,SORL1,4,5,-0.06501451604106928,0.1588374711591668,400,0.6823087097503588
nocell,braaksc,Diverse,SORL1,5,6,-0.04663818876332898,0.15457840900412353,400,0.7628714824325067
nocell,braaksc,Diverse,SORT1,1,2,0.054205546787938354,0.19729947536953185,400,0.7835179879351706
nocell,braaksc,Diverse,SORT1,2,3,-0.12722022543027275,0.1745256586380201,400,0.4660331363862462
nocell,braaksc,Diverse,SORT1,3,4,-0.15613180867160462,0.1292409227397388,400,0.22702115006772905
nocell,braaksc,Diverse,SORT1,4,5,0.13988622203034679,0.1399911824687936,400,0.31767348607206436
nocell,braaksc,Diverse,SORT1,5,6,0.023837207550954587,0.13623746401091708,400,0.8611047148324951
nocell,braaksc,Diverse,SREBF2,1,2,0.006220444296137467,0.27797192979821633,295,0.9821464625554526
nocell,braaksc,Diverse,SREBF2,2,3,-0.41985395778862145,0.23735097693221205,295,0.076907881656764
nocell,braaksc,Diverse,SREBF2,3,4,0.17394166845764775,0.17595520501450604,295,0.3228801590968502
nocell,braaksc,Diverse,SREBF2,4,5,-0.27369490653810746,0.18994566244624184,295,0.14960966125377817
nocell,braaksc,Diverse,SREBF2,5,6,-0.07650828373060636,0.20299584343638638,295,0.7062510320842096
nocell,braaksc,Diverse,SYK,1,2,-0.04750113852044738,0.21924375287795492,397,0.8284740799971784
nocell,braaksc,Diverse,SYK,2,3,-0.04793422599043835,0.19147396551831408,397,0.8023218672471761
nocell,braaksc,Diverse,SYK,3,4,-0.07870559626547775,0.1426284939862396,397,0.5810700463864833
nocell,braaksc,Diverse,SYK,4,5,0.011036200436982752,0.15370732820679373,397,0.9427609989291408
nocell,braaksc,Diverse,SYK,5,6,-0.2069365853854079,0.14942319537102625,397,0.1660822240483545
nocell,braaksc,Diverse,TMED10,1,2,-0.2068431290239863,0.23518644917033815,400,0.37913795990110244
nocell,braaksc,Diverse,TMED10,2,3,-0.22817091420423205,0.20803942771420608,400,0.27274297520319957
nocell,braaksc,Diverse,TMED10,3,4,-0.030508429517952462,0.15405876599381502,400,0.843020717943608
nocell,braaksc,Diverse,TMED10,4,5,-0.05504681167049824,0.1668733738816458,400,0.7414968709493799
nocell,braaksc,Diverse,TMED10,5,6,-0.20827678907419744,0.16239883732426447,400,0.19966670007189347
nocell,braaksc,Diverse,TMED2,1,2,-0.24641718396197193,0.2372988988714067,400,0.29907208865733503
nocell,braaksc,Diverse,TMED2,2,3,0.1340405108243462,0.20990804228972973,400,0.5231041527007014
nocell,braaksc,Diverse,TMED2,3,4,-0.09292121492209209,0.15544252511479617,400,0.5499833789777193
nocell,braaksc,Diverse,TMED2,4,5,-0.025877547562614317,0.1683722340839072,400,0.8778522081320321
nocell,braaksc,Diverse,TMED2,5,6,-0.22640004151170712,0.16385750714376182,400,0.16706735146920848
nocell,braaksc,Diverse,TMED9,1,2,-0.3184086964968766,0.22841148021447077,400,0.16331351542420325
nocell,braaksc,Diverse,TMED9,2,3,-0.1863861523023143,0.20204647757046998,400,0.3562722771172827
nocell,braaksc,Diverse,TMED9,3,4,-0.07858132658129424,0.14962082596508752,400,0.599441987101387
nocell,braaksc,Diverse,TMED9,4,5,0.08557994571439703,0.16206628600903558,400,0.5974610211217026
nocell,braaksc,Diverse,TMED9,5,6,-0.4036216848914402,0.1577206465304404,400,0.010494588717010011
nocell,braaksc,Diverse,VDAC1,1,2,-0.1961051627990505,0.20975821227295824,400,0.3498344065387212
nocell,braaksc,Diverse,VDAC1,2,3,-0.03788256855161784,0.1855463126959988,400,0.8382224318015531
nocell,braaksc,Diverse,VDAC1,3,4,-0.07062701524365303,0.1374020121220328,400,0.6072398752779946
nocell,braaksc,Diverse,VDAC1,4,5,0.09805376922936204,0.14883111125173448,400,0.5100076667157616
nocell,braaksc,Diverse,VDAC1,5,6,-0.6638371291248153,0.14484035926607675,400,4.578411613593681e-06
nocell,braaksc,Diverse,VLDLR,1,2,0.11331971521840173,0.23290254192626425,400,0.6265742709986419
nocell,braaksc,Diverse,VLDLR,2,3,-0.13903181739312212,0.2060191465386298,400,0.4997716980106772
nocell,braaksc,Diverse,VLDLR,3,4,0.02894259541336949,0.1525626936949747,400,0.8495367602897212
nocell,braaksc,Diverse,VLDLR,4,5,0.10948134460575837,0.165252858291586,400,0.5076456941303044
nocell,braaksc,Diverse,VLDLR,5,6,-0.33985663160523005,0.16082177418009735,400,0.03457936658465056
nocell,braaksc,Diverse,VPS26A,1,2,-0.07305331258489134,0.19578200383595923,400,0.7090472308132667
nocell,braaksc,Diverse,VPS26A,2,3,0.1932079452592404,0.17318334529245658,400,0.26458200465272597
nocell,braaksc,Diverse,VPS26A,3,4,-0.18917230774547517,0.12824690377003353,400,0.1401955120976985
nocell,braaksc,Diverse,VPS26A,4,5,0.30643711995137757,0.13891448100291448,400,0.027388145725380373
nocell,braaksc,Diverse,VPS26A,5,6,-0.20519305509720695,0.13518963317885085,400,0.12906066578952996
nocell,braaksc,Diverse,VPS29,1,2,0.10562041257369786,0.17553050324894534,400,0.5473597831284874
nocell,braaksc,Diverse,VPS29,2,3,0.06670225399300678,0.15526942802664992,400,0.6674936295738132
nocell,braaksc,Diverse,VPS29,3,4,-0.13093305721498727,0.11498116843126527,400,0.2548137855848449
nocell,braaksc,Diverse,VPS29,4,5,0.12034566904580402,0.12454530182170438,400,0.33390395126021155
nocell,braaksc,Diverse,VPS29,5,6,-0.1673421472505639,0.12120574864381657,400,0.16738804749160008
nocell,braaksc,Diverse,VPS35,1,2,0.19627498174323066,0.1893262819119236,400,0.2998746448165346
nocell,braaksc,Diverse,VPS35,2,3,0.0010893392324362872,0.16747279224275388,400,0.9948101371307206
nocell,braaksc,Diverse,VPS35,3,4,-0.20042562035573183,0.12401808634996264,400,0.10607270992802398
nocell,braaksc,Diverse,VPS35,4,5,-0.1565473629545526,0.13433391055718572,400,0.2438733106643015
nocell,braaksc,Diverse,VPS35,5,6,0.37766071286690944,0.13073188598189045,400,0.0038669199213071655
nocell,braaksc,Diverse,ABCA7,1,2,0.7008918770596028,0.953537350867772,93,0.46231271776626204
nocell,braaksc,Diverse,ABCA7,2,3,-0.17081714170392082,0.5720382662453796,93,0.7652365739534728
nocell,braaksc,Diverse,ABCA7,3,4,-0.3507315991541762,0.594674570943807,93,0.5553331571468383
nocell,braaksc,Diverse,ABCA7,4,5,0.331995649041415,0.49641715609746495,93,0.5036335345509042
nocell,braaksc,Diverse,ABCA7,5,6,-0.21971082041464562,0.328459929067964,93,0.5035515521067084
nocell,braaksc,Diverse,ADAM10,1,2,0.793105763103178,1.0371462947709886,93,0.4444502110830715
nocell,braaksc,Diverse,ADAM10,2,3,0.3182246260163716,0.6221962545711411,93,0.6090333452975754
nocell,braaksc,Diverse,ADAM10,3,4,-0.24085174380916108,0.6468173766739256,93,0.7096215795867656
nocell,braaksc,Diverse,ADAM10,4,5,-0.05983810604040951,0.5399444643030382,93,0.9117569403311732
nocell,braaksc,Diverse,ADAM10,5,6,0.49182022084112165,0.357260256353419,93,0.16862231210160683
nocell,braaksc,Diverse,ADAM17,1,2,0.7286128382915253,0.8326609407061182,93,0.38155135185442335
nocell,braaksc,Diverse,ADAM17,2,3,0.6474063337775355,0.49952308680756174,93,0.19495864757690062
nocell,braaksc,Diverse,ADAM17,3,4,-0.4187574242510429,0.5192898707171273,93,0.4200099464614102
nocell,braaksc,Diverse,ADAM17,4,5,0.6782367025079005,0.43348818565167074,93,0.11767614044202133
nocell,braaksc,Diverse,ADAM17,5,6,0.2660657510961546,0.2868222763094696,93,0.3535980778443638
nocell,braaksc,Diverse,AP1G1,1,2,-0.3547001884225578,1.167283281396203,93,0.7612283586144624
nocell,braaksc,Diverse,AP1G1,2,3,-0.5833684591559066,0.7002669626936264,93,0.40480761904719487
nocell,braaksc,Diverse,AP1G1,3,4,0.2276056430568706,0.7279774451440708,93,0.7545429388250215
nocell,braaksc,Diverse,AP1G1,4,5,-0.4794779116443686,0.6076945453510338,93,0.4301053555012486
nocell,braaksc,Diverse,AP1G1,5,6,-0.38763628373824766,0.4020878505290815,93,0.33501650551167084
nocell,braaksc,Diverse,AP2A1,1,2,-0.590485619157838,1.1573255637394275,93,0.6099003865577779
nocell,braaksc,Diverse,AP2A1,2,3,-0.7290443100218837,0.6942932108117951,93,0.2936939835556186
nocell,braaksc,Diverse,AP2A1,3,4,0.34200980201157594,0.7217673040628289,93,0.6356065158578186
nocell,braaksc,Diverse,AP2A1,4,5,-0.5413502548213257,0.6025104989412108,93,0.36892384643060494
nocell,braaksc,Diverse,AP2A1,5,6,-0.4790959431840547,0.3986577686007261,93,0.2294516828526817
nocell,braaksc,Diverse,AP2B1,1,2,-0.2981356816999823,1.1641310126066373,93,0.7978724749281862
nocell,braaksc,Diverse,AP2B1,2,3,-0.8616217302554674,0.6983758795897693,93,0.2172958152151625
nocell,braaksc,Diverse,AP2B1,3,4,0.2766274417032477,0.7260115294007298,93,0.7031858235591402
nocell,braaksc,Diverse,AP2B1,4,5,-0.426975899685583,0.6060534556691802,93,0.48110990425212596
nocell,braaksc,Diverse,AP2B1,5,6,-0.46766548813138265,0.401002005300175,93,0.2435165075453598
nocell,braaksc,Diverse,AP3B2,1,2,-0.34387930591991966,1.1894561122216234,93,0.7725000002994845
nocell,braaksc,Diverse,AP3B2,2,3,-0.8975193041644127,0.7135687045620314,93,0.20846785346095997
nocell,braaksc,Diverse,AP3B2,3,4,0.4766916960948808,0.7418055543898353,93,0.5204771675025537
nocell,braaksc,Diverse,AP3B2,4,5,-0.5673591265870759,0.6192378515581459,93,0.3595506519722885
nocell,braaksc,Diverse,AP3B2,5,6,-0.5681690921212921,0.4097256073862467,93,0.16553133050967272
nocell,braaksc,Diverse,AP4B1,1,2,-1.245368046962253,1.068552236039973,93,0.2438278607764912
nocell,braaksc,Diverse,AP4B1,2,3,0.7391022345577889,0.6410370479359365,93,0.24891901686620044
nocell,braaksc,Diverse,AP4B1,3,4,0.024073714283920744,0.666403724950921,93,0.9711828321347475
nocell,braaksc,Diverse,AP4B1,4,5,-0.21536423720697412,0.556294582140714,93,0.6986520969642298
nocell,braaksc,Diverse,AP4B1,5,6,0.44226985358363796,0.3680784935542332,93,0.2295325105116074
nocell,braaksc,Diverse,AP4E1,1,2,1.955842241493732,0.8885970143719317,91,0.027732820299316226
nocell,braaksc,Diverse,AP4E1,2,3,-0.4885101897632562,0.5483842102789829,91,0.3730271453727573
nocell,braaksc,Diverse,AP4E1,3,4,-0.5212657781391475,0.5662402282999712,91,0.3572731158504695
nocell,braaksc,Diverse,AP4E1,4,5,0.4509222439287349,0.4626140169103583,91,0.3296958344909472
nocell,braaksc,Diverse,AP4E1,5,6,-0.06151258677738425,0.30755778244737575,91,0.8414779612145923
nocell,braaksc,Diverse,AP4M1,1,2,0.15471820883852638,0.6206006726993504,59,0.8031256639460496
nocell,braaksc,Diverse,AP4M1,2,3,-0.48613527817710916,0.44429690933782534,59,0.27388148340821095
nocell,braaksc,Diverse,AP4M1,3,4,-0.37338577762663555,0.4822560190970352,59,0.43878412418609414
nocell,braaksc,Diverse,AP4M1,4,5,0.7292910926992463,0.3941056067451992,59,0.06424200493402606
nocell,braaksc,Diverse,AP4M1,5,6,0.2974929489637215,0.2654160883450506,59,0.26234958946729436
nocell,braaksc,Diverse,AP4S1,1,2,0.446716388184785,0.7405377642098251,93,0.5463540826605262
nocell,braaksc,Diverse,AP4S1,2,3,-0.5671052049884187,0.4442573102588,93,0.201770279817733
nocell,braaksc,Diverse,AP4S1,3,4,-0.12675278842013227,0.4618371548827053,93,0.783736192183222
nocell,braaksc,Diverse,AP4S1,4,5,0.30064621076564474,0.38552831785484404,93,0.4354914606328929
nocell,braaksc,Diverse,AP4S1,5,6,0.2412476423994226,0.25508909670203117,93,0.34428185498611075
nocell,braaksc,Diverse,APBA1,1,2,0.20800997781709418,1.0174047940691389,93,0.8380006568960681
nocell,braaksc,Diverse,APBA1,2,3,-0.7019129716702774,0.6103530962257538,93,0.2501392076836966
nocell,braaksc,Diverse,APBA1,3,4,0.03947477996793697,0.6345055690148175,93,0.9503928523465262
nocell,braaksc,Diverse,APBA1,4,5,-0.14097142021061526,0.5296669228657888,93,0.790122861897637
nocell,braaksc,Diverse,APBA1,5,6,-0.36897582372828797,0.3504600068253606,93,0.2924175855421802
nocell,braaksc,Diverse,APBA2,1,2,0.49010058325253125,0.9591853845426052,93,0.6093825562954871
nocell,braaksc,Diverse,APBA2,2,3,-0.8587280159306709,0.5754265880432691,93,0.1356119018519158
nocell,braaksc,Diverse,APBA2,3,4,0.12050044948748198,0.5981969730806512,93,0.8403549965614854
nocell,braaksc,Diverse,APBA2,4,5,-0.46430982761218886,0.49935755566529694,93,0.3524672083183026
nocell,braaksc,Diverse,APBA2,5,6,-0.6176899486755235,0.3304054771249129,93,0.061554583905201674
nocell,braaksc,Diverse,APOE,1,2,0.21382862419700133,0.8507436203851477,93,0.801548777858066
nocell,braaksc,Diverse,APOE,2,3,-0.17699505623557016,0.5103710989208252,93,0.7287439926587249
nocell,braaksc,Diverse,APOE,3,4,-0.04381130736164106,0.5305671529020938,93,0.934189893060017
nocell,braaksc,Diverse,APOE,4,5,0.4231465299818024,0.44290213510285487,93,0.33937793065304245
nocell,braaksc,Diverse,APOE,5,6,0.18420052701413586,0.29305112060101984,93,0.5296364512422975
nocell,braaksc,Diverse,APP,1,2,0.33046252556266165,0.5045316793626826,93,0.512475059108033
nocell,braaksc,Diverse,APP,2,3,-0.1592997115682961,0.3026744855519779,93,0.5986748947167224
nocell,braaksc,Diverse,APP,3,4,0.23061535331100635,0.3146517120483175,93,0.4636056334513524
nocell,braaksc,Diverse,APP,4,5,0.2941764289847953,0.26266216126968706,93,0.2627221849961594
nocell,braaksc,Diverse,APP,5,6,0.012556294972931648,0.17379333852543322,93,0.9424042083079562
