source,target,C_conf,C_sign,B_data,absB
SORL1,AP1G1,3,0,-0.0542,0.0542
SORL1,AP2A1,-1,0,-0.0,0.0
SORL1,AP2B1,-1,0,-0.0073,0.0073
SORL1,AP4M1,0,0,0.0092,0.0092
SORL1,AP4S1,0,0,0.0979,0.0979
SORL1,APBA1,-1,0,-0.0,0.0
SORL1,APBA2,-1,0,-0.0614,0.0614
SORL1,APOE,2,0,0.0705,0.0705
SORL1,APP,5,-1,0.0,0.0
SORL1,BACE1,4,-1,-0.029,0.029
SORL1,BIN1,1,0,-0.0,0.0
SORL1,CLU,2,0,-0.212,0.212
SORL1,COPA,0,0,0.0299,0.0299
SORL1,COPE,0,0,0.0355,0.0355
SORL1,COPG1,0,0,-0.0229,0.0229
SORL1,COPG2,0,0,0.0227,0.0227
SORL1,COPZ1,0,0,-0.0015,0.0015
SORL1,ECE1,-1,0,-0.0,0.0
SORL1,GGA1,4,0,-0.0454,0.0454
SORL1,GGA2,4,0,0.0,0.0
SORL1,GGA3,1,0,-0.0,0.0
SORL1,GORASP1,-1,0,0.0237,0.0237
SORL1,HSPA5,-2,0,-0.0,0.0
SORL1,HSPA9,-2,0,0.0404,0.0404
SORL1,IDE,-2,0,0.0277,0.0277
SORL1,ITPR1,-2,0,-0.0,0.0
SORL1,ITPR2,-2,0,0.0484,0.0484
SORL1,LRP1,3,0,0.2059,0.2059
SORL1,MAP2K3,-2,0,-0.0568,0.0568
SORL1,MAPK14,-2,0,-0.0,0.0
SORL1,MAPKAPK2,-2,0,0.0096,0.0096
SORL1,MFN2,-2,0,0.0762,0.0762
SORL1,MIA3,-1,0,0.152,0.152
SORL1,NCSTN,1,0,0.0393,0.0393
SORL1,PICALM,2,0,0.1168,0.1168
SORL1,PLG,-1,0,-0.0,0.0
SORL1,PREB,-1,0,-0.0476,0.0476
SORL1,PSEN1,1,0,0.009,0.009
SORL1,RAB1A,0,0,-0.0392,0.0392
SORL1,RAB1B,-1,0,-0.028,0.028
SORL1,RTN3,-2,0,0.0,0.0
SORL1,RTN4,-2,0,0.002,0.002
SORL1,SAR1A,0,0,-0.0447,0.0447
SORL1,SAR1B,-2,0,-0.0,0.0
SORL1,SEC13,-2,0,0.0,0.0
SORL1,SEC16A,0,0,0.0012,0.0012
SORL1,SEC23B,-2,0,0.0072,0.0072
SORL1,SEC24A,0,0,-0.0018,0.0018
SORL1,SEC24B,0,0,0.0815,0.0815
SORL1,SEC24C,0,0,0.0239,0.0239
SORL1,SEC24D,0,0,-0.0141,0.0141
SORL1,SEC31A,0,0,0.0775,0.0775
SORL1,SIGMAR1,-2,0,0.0206,0.0206
SORL1,SNX4,0,0,0.0018,0.0018
SORL1,SORT1,3,0,0.0057,0.0057
SORL1,SREBF2,-2,0,0.0629,0.0629
SORL1,SYK,0,0,-0.0154,0.0154
SORL1,TMED10,0,0,0.0052,0.0052
SORL1,TMED9,0,0,-0.0069,0.0069
SORL1,VLDLR,1,0,0.0,0.0
SORL1,VPS26A,5,0,-0.0036,0.0036
SORL1,VPS29,3,0,0.0393,0.0393
SORL1,VPS35,4,0,0.0129,0.0129
SORT1,ABCA7,2,0,0.0,0.0
SORT1,ADAM10,1,0,0.1541,0.1541
SORT1,ADAM17,-1,0,-0.0296,0.0296
SORT1,AP1G1,3,0,-0.0393,0.0393
SORT1,AP2A1,-1,0,0.0358,0.0358
SORT1,AP2B1,-1,0,-0.0,0.0
SORT1,AP3B2,0,0,-0.0089,0.0089
SORT1,AP4B1,3,0,0.039,0.039
SORT1,AP4E1,3,0,0.0,0.0
SORT1,AP4S1,0,0,0.0063,0.0063
SORT1,APBA1,-1,0,-0.0,0.0
SORT1,APBA2,-1,0,0.0063,0.0063
SORT1,APOE,2,0,-0.0961,0.0961
SORT1,APP,3,0,-0.0,0.0
SORT1,ARF6,0,0,-0.0969,0.0969
SORT1,BACE1,3,-1,0.0686,0.0686
SORT1,BIN1,0,0,0.1811,0.1811
SORT1,CLU,-1,0,0.0667,0.0667
SORT1,COPA,2,0,0.0248,0.0248
SORT1,COPB1,0,0,-0.0051,0.0051
SORT1,COPG1,0,0,0.0243,0.0243
SORT1,COPG2,0,0,-0.0665,0.0665
SORT1,ECE1,-1,0,0.0,0.0
SORT1,GGA1,4,0,-0.0742,0.0742
SORT1,GGA2,4,0,0.0369,0.0369
SORT1,GGA3,3,0,0.026,0.026
SORT1,GORASP1,-1,0,0.0,0.0
SORT1,HSPA5,-2,0,-0.1042,0.1042
SORT1,HSPA9,-2,0,0.0,0.0
SORT1,IDE,-2,0,0.0899,0.0899
SORT1,ITPR1,-2,0,-0.1452,0.1452
SORT1,ITPR2,-2,0,-0.0271,0.0271
SORT1,LRP1,1,0,0.0815,0.0815
SORT1,MAP2K3,-2,0,0.0407,0.0407
SORT1,MAPK14,-2,0,0.0101,0.0101
SORT1,MAPKAPK2,-2,0,-0.0135,0.0135
SORT1,MFN2,-2,0,-0.0024,0.0024
SORT1,MIA3,1,0,-0.0,0.0
SORT1,NCSTN,-1,0,0.0,0.0
SORT1,OSBP,1,0,-0.0,0.0
SORT1,PICALM,3,0,0.0,0.0
SORT1,PLCG2,0,0,-0.0055,0.0055
SORT1,PLG,-1,0,-0.0543,0.0543
SORT1,PREB,-1,0,0.0,0.0
SORT1,PSEN1,-1,0,-0.0,0.0
SORT1,RAB1B,-1,0,0.1039,0.1039
SORT1,RTN3,-2,0,0.0616,0.0616
SORT1,RTN4,1,0,0.0,0.0
SORT1,SAR1B,-2,0,0.166,0.166
SORT1,SEC13,-2,0,-0.0515,0.0515
SORT1,SEC23B,-2,0,0.0,0.0
SORT1,SEC24A,0,0,-0.1016,0.1016
SORT1,SEC24B,0,0,0.0044,0.0044
SORT1,SEC24D,0,0,-0.1186,0.1186
SORT1,SIGMAR1,-2,0,-0.0277,0.0277
SORT1,SNX4,0,0,-0.0865,0.0865
SORT1,SNX6,0,0,0.1226,0.1226
SORT1,SORL1,3,0,0.0152,0.0152
SORT1,SREBF2,-2,0,0.0,0.0
SORT1,SYK,0,0,0.0373,0.0373
SORT1,VPS26A,2,0,0.0097,0.0097
SORT1,VPS29,1,0,-0.0,0.0
SORT1,VPS35,2,0,0.0014,0.0014
SREBF2,ABCA7,3,1,0.0,0.0
SREBF2,ADAM10,-2,0,0.0,0.0
SREBF2,ADAM17,-2,0,0.0,0.0
SREBF2,AP1G1,-2,0,-0.0542,0.0542
SREBF2,AP2A1,-2,0,0.0046,0.0046
SREBF2,AP2B1,-2,0,-0.0,0.0
SREBF2,AP3B2,0,0,0.0088,0.0088
SREBF2,AP4M1,0,0,0.0205,0.0205
SREBF2,APBA1,-2,0,0.0,0.0
SREBF2,APBA2,-2,0,0.0,0.0
SREBF2,APOE,2,1,-0.0024,0.0024
SREBF2,APP,-2,0,0.0,0.0
SREBF2,CLU,-2,0,-0.0085,0.0085
SREBF2,COPB1,0,0,-0.0042,0.0042
SREBF2,COPB2,0,0,-0.012,0.012
SREBF2,ECE1,-2,0,-0.0,0.0
SREBF2,GGA1,-2,0,0.0268,0.0268
SREBF2,GGA2,0,0,0.0149,0.0149
SREBF2,GORASP1,-1,0,0.0,0.0
SREBF2,HSPA5,2,0,0.0,0.0
SREBF2,HSPA9,-2,0,-0.0264,0.0264
SREBF2,IDE,-2,0,-0.0083,0.0083
SREBF2,ITPR1,-1,0,0.0,0.0
SREBF2,ITPR2,-1,0,-0.0022,0.0022
SREBF2,LRP1,2,1,-0.0,0.0
SREBF2,MAP2K3,-1,0,0.0,0.0
SREBF2,MAPK14,-1,0,-0.0149,0.0149
SREBF2,MAPKAPK2,-1,0,0.0183,0.0183
SREBF2,MFN2,-2,0,-0.0104,0.0104
SREBF2,MIA3,0,0,0.0062,0.0062
SREBF2,NCSTN,-2,0,0.0008,0.0008
SREBF2,OSBP,3,-1,-0.0,0.0
SREBF2,PICALM,-2,0,0.0,0.0
SREBF2,PLG,-2,0,0.0,0.0
SREBF2,PREB,0,0,0.0414,0.0414
SREBF2,PSEN1,-2,0,0.0124,0.0124
SREBF2,RAB1A,0,0,-0.0042,0.0042
SREBF2,RAB1B,-1,0,-0.0,0.0
SREBF2,RTN3,-1,0,-0.0,0.0
SREBF2,RTN4,-1,0,-0.0,0.0
SREBF2,SAR1A,0,0,0.0682,0.0682
SREBF2,SAR1B,3,0,-0.0,0.0
SREBF2,SEC13,-1,0,0.0,0.0
SREBF2,SEC16A,0,0,0.0409,0.0409
SREBF2,SEC23A,3,1,0.0,0.0
SREBF2,SEC23B,3,1,0.007,0.007
SREBF2,SEC24A,3,1,-0.0,0.0
SREBF2,SEC24B,3,1,0.0178,0.0178
SREBF2,SEC24C,3,1,0.0,0.0
SREBF2,SEC24D,3,1,0.003,0.003
SREBF2,SIGMAR1,-1,0,0.0,0.0
SREBF2,SNX4,-1,0,0.005,0.005
SREBF2,SNX6,-1,0,-0.0,0.0
SREBF2,SORL1,-2,0,0.0193,0.0193
SREBF2,SORT1,-2,0,0.0043,0.0043
SREBF2,TMED9,0,0,0.0236,0.0236
SREBF2,VLDLR,1,0,0.0,0.0
SREBF2,VPS26A,-2,0,-0.0058,0.0058
SREBF2,VPS29,-1,0,0.0,0.0
SREBF2,VPS35,-2,0,0.0156,0.0156
SYK,ADAM10,0,0,0.0076,0.0076
SYK,ADAM17,0,0,0.0926,0.0926
SYK,AP1G1,0,0,-0.0161,0.0161
SYK,AP2A1,0,0,-0.0051,0.0051
SYK,AP3B2,0,0,-0.0115,0.0115
SYK,AP4B1,0,0,0.0229,0.0229
SYK,APBA1,0,0,-0.0036,0.0036
SYK,APOE,0,0,-0.0271,0.0271
SYK,APP,3,1,-0.0,0.0
SYK,ARF6,1,0,-0.0377,0.0377
SYK,BACE1,0,0,0.0125,0.0125
SYK,BIN1,1,0,-0.0,0.0
SYK,CLU,0,0,0.0391,0.0391
SYK,COPA,0,0,0.0014,0.0014
SYK,COPB1,0,0,-0.0071,0.0071
SYK,COPG2,0,0,-0.0391,0.0391
SYK,COPZ1,0,0,-0.0403,0.0403
SYK,ECE1,0,0,0.0045,0.0045
SYK,EIF2S1,0,0,0.0446,0.0446
SYK,GGA2,0,0,0.0171,0.0171
SYK,HSPA5,0,0,0.0364,0.0364
SYK,ITPR1,3,0,-0.0263,0.0263
SYK,ITPR2,3,0,0.0497,0.0497
SYK,LRP1,0,0,0.0081,0.0081
SYK,MAP2K3,0,0,0.0069,0.0069
SYK,MAPK14,0,0,0.1241,0.1241
SYK,MAPKAPK2,0,0,0.0813,0.0813
SYK,MFN2,0,0,-0.027,0.027
SYK,NCSTN,0,0,0.0076,0.0076
SYK,OSBP,0,0,0.0177,0.0177
SYK,PLCG2,5,1,0.3154,0.3154
SYK,PLG,0,0,0.013,0.013
SYK,PREB,0,0,-0.0124,0.0124
SYK,PSEN1,0,0,0.0203,0.0203
SYK,SEC16A,0,0,0.0497,0.0497
SYK,SEC23A,0,0,0.0134,0.0134
SYK,SEC23B,2,0,0.0253,0.0253
SYK,SEC24C,0,0,-0.0249,0.0249
SYK,SEC24D,0,0,0.0338,0.0338
SYK,SIGMAR1,0,0,0.0009,0.0009
SYK,SORL1,0,0,-0.0077,0.0077
SYK,SORT1,0,0,0.005,0.005
SYK,TMED9,0,0,0.0106,0.0106
SYK,VDAC1,0,0,-0.0159,0.0159
SYK,VPS26A,0,0,0.0142,0.0142
TMED10,ABCA7,0,0,-0.0424,0.0424
TMED10,ADAM10,0,0,-0.0608,0.0608
TMED10,ADAM17,0,0,-0.0046,0.0046
TMED10,AP1G1,0,0,-0.005,0.005
TMED10,AP2A1,0,0,-0.0062,0.0062
TMED10,AP3B2,0,0,-0.0201,0.0201
TMED10,APBA2,0,0,-0.0579,0.0579
TMED10,APOE,-1,0,0.0,0.0
TMED10,APP,4,-1,-0.0321,0.0321
TMED10,ARF6,0,0,-0.0254,0.0254
TMED10,BACE1,3,-1,-0.0128,0.0128
TMED10,BIN1,0,0,0.0524,0.0524
TMED10,CLU,-1,0,-0.0,0.0
TMED10,COPA,5,0,0.0,0.0
TMED10,COPB1,5,0,0.0279,0.0279
TMED10,COPB2,5,0,0.0212,0.0212
TMED10,COPE,5,0,0.02,0.02
TMED10,COPG1,5,0,-0.0063,0.0063
TMED10,COPG2,3,0,-0.0,0.0
TMED10,COPZ1,5,0,0.1411,0.1411
TMED10,ECE1,0,0,0.0235,0.0235
TMED10,EIF2S1,0,0,-0.0054,0.0054
TMED10,GGA3,0,0,-0.0035,0.0035
TMED10,GORASP1,1,0,0.0,0.0
TMED10,HSPA5,2,0,0.0794,0.0794
TMED10,HSPA9,-1,0,0.0,0.0
TMED10,IDE,0,0,0.037,0.037
TMED10,ITPR2,0,0,0.0707,0.0707
TMED10,LRP1,0,0,0.0761,0.0761
TMED10,MFN2,2,0,0.0,0.0
TMED10,MIA3,0,0,0.0314,0.0314
TMED10,NCSTN,4,0,0.0,0.0
TMED10,OSBP,0,0,0.0319,0.0319
TMED10,PLG,-1,0,-0.0,0.0
TMED10,PREB,3,0,-0.001,0.001
TMED10,PSEN1,4,-1,-0.1002,0.1002
TMED10,RAB1A,3,0,-0.0,0.0
TMED10,RAB1B,3,0,0.0,0.0
TMED10,SAR1A,1,0,0.1587,0.1587
TMED10,SAR1B,3,0,-0.0,0.0
TMED10,SEC13,3,0,0.0,0.0
TMED10,SEC16A,3,0,-0.0372,0.0372
TMED10,SEC23A,3,0,-0.0029,0.0029
TMED10,SEC23B,1,0,0.0174,0.0174
TMED10,SEC24A,3,0,0.0377,0.0377
TMED10,SEC24B,3,0,-0.0,0.0
TMED10,SEC24C,3,0,0.0284,0.0284
TMED10,SEC24D,2,0,0.0,0.0
TMED10,SEC31A,3,0,-0.0,0.0
TMED10,SIGMAR1,0,0,-0.0299,0.0299
TMED10,SNX4,0,0,0.0455,0.0455
TMED10,SNX6,0,0,0.0272,0.0272
TMED10,SORT1,0,0,0.0031,0.0031
TMED10,TMED2,5,1,0.542,0.542
TMED10,TMED9,4,1,0.4547,0.4547
TMED10,VPS26A,0,0,-0.0214,0.0214
TMED2,ABCA7,0,0,-0.0032,0.0032
TMED2,ADAM10,0,0,0.0391,0.0391
TMED2,AP1G1,0,0,-0.0301,0.0301
TMED2,AP2A1,0,0,0.009,0.009
TMED2,AP3B2,0,0,-0.017,0.017
TMED2,AP4S1,0,0,-0.0051,0.0051
TMED2,APBA2,0,0,-0.0827,0.0827
TMED2,APOE,-1,0,0.0162,0.0162
TMED2,APP,2,0,-0.0,0.0
TMED2,ARF6,0,0,0.0493,0.0493
TMED2,CLU,-1,0,-0.0013,0.0013
TMED2,COPA,5,0,0.0025,0.0025
TMED2,COPB1,5,0,0.0595,0.0595
TMED2,COPB2,5,0,0.0407,0.0407
TMED2,COPE,5,0,0.0,0.0
TMED2,COPG1,5,0,-0.0069,0.0069
TMED2,COPG2,3,0,0.0376,0.0376
TMED2,COPZ1,5,0,-0.0554,0.0554
TMED2,GGA2,0,0,0.0496,0.0496
TMED2,GORASP1,1,0,0.1047,0.1047
TMED2,HSPA5,1,0,-0.0,0.0
TMED2,HSPA9,-1,0,-0.0317,0.0317
TMED2,ITPR2,0,0,-0.0173,0.0173
TMED2,MAPK14,0,0,0.0112,0.0112
TMED2,MAPKAPK2,0,0,-0.0124,0.0124
TMED2,MFN2,-1,0,0.0056,0.0056
TMED2,MIA3,0,0,0.0181,0.0181
TMED2,NCSTN,3,0,0.0,0.0
TMED2,OSBP,0,0,0.0628,0.0628
TMED2,PLG,-1,0,-0.0252,0.0252
TMED2,PREB,3,0,-0.0,0.0
TMED2,PSEN1,0,0,0.1093,0.1093
TMED2,RAB1A,3,0,-0.0273,0.0273
TMED2,RAB1B,3,0,0.0796,0.0796
TMED2,RTN3,0,0,-0.0071,0.0071
TMED2,SAR1A,1,0,0.0396,0.0396
TMED2,SAR1B,3,0,0.0599,0.0599
TMED2,SEC13,3,0,0.0,0.0
TMED2,SEC16A,3,0,-0.0334,0.0334
TMED2,SEC23A,3,0,0.0275,0.0275
TMED2,SEC23B,1,0,0.0133,0.0133
TMED2,SEC24A,3,0,0.0,0.0
TMED2,SEC24B,3,0,0.0,0.0
TMED2,SEC24C,3,0,0.0029,0.0029
TMED2,SEC24D,2,0,-0.0278,0.0278
TMED2,SEC31A,3,0,-0.0811,0.0811
TMED2,SNX6,0,0,-0.0375,0.0375
TMED2,SORL1,0,0,0.0426,0.0426
TMED2,SORT1,0,0,-0.0008,0.0008
TMED2,SYK,0,0,-0.0084,0.0084
TMED2,TMED10,5,1,0.4022,0.4022
TMED2,TMED9,4,1,0.1027,0.1027
TMED2,VPS29,0,0,-0.0048,0.0048
TMED2,VPS35,0,0,0.0007,0.0007
TMED9,ABCA7,0,0,0.0627,0.0627
TMED9,ADAM10,0,0,-0.0029,0.0029
TMED9,AP1G1,0,0,0.1148,0.1148
TMED9,AP4B1,0,0,-0.0379,0.0379
TMED9,AP4E1,0,0,0.0065,0.0065
TMED9,APBA1,0,0,-0.0048,0.0048
TMED9,APBA2,0,0,0.07,0.07
TMED9,APOE,-1,0,0.0,0.0
TMED9,APP,3,0,-0.0,0.0
TMED9,ARF6,0,0,-0.0346,0.0346
TMED9,BIN1,0,0,-0.0309,0.0309
TMED9,CLU,-1,0,0.009,0.009
TMED9,COPA,5,0,0.0373,0.0373
TMED9,COPB1,5,0,-0.0406,0.0406
TMED9,COPB2,5,0,0.0799,0.0799
TMED9,COPE,5,0,0.0,0.0
TMED9,COPG1,5,0,0.0,0.0
TMED9,COPG2,3,0,-0.0115,0.0115
TMED9,COPZ1,5,0,-0.0255,0.0255
TMED9,EIF2S1,2,0,0.0,0.0
TMED9,HSPA5,0,0,0.0444,0.0444
TMED9,HSPA9,-1,0,0.0,0.0
TMED9,ITPR1,0,0,0.002,0.002
TMED9,ITPR2,0,0,-0.0227,0.0227
TMED9,MFN2,-1,0,0.0142,0.0142
TMED9,MIA3,0,0,0.0079,0.0079
TMED9,NCSTN,2,0,0.0,0.0
TMED9,PICALM,0,0,-0.0007,0.0007
TMED9,PLG,-1,0,0.0,0.0
TMED9,PREB,1,0,-0.0433,0.0433
TMED9,PSEN1,3,-1,-0.0,0.0
TMED9,RAB1A,3,0,0.0,0.0
TMED9,RAB1B,3,0,-0.0009,0.0009
TMED9,RTN3,0,0,-0.0112,0.0112
TMED9,SAR1B,0,0,-0.0249,0.0249
TMED9,SEC23A,2,0,0.0169,0.0169
TMED9,SEC24D,0,0,0.0021,0.0021
TMED9,SIGMAR1,0,0,-0.011,0.011
TMED9,SNX6,0,0,0.0297,0.0297
TMED9,SORL1,0,0,-0.0088,0.0088
TMED9,SORT1,0,0,0.0172,0.0172
TMED9,SREBF2,0,0,0.0024,0.0024
TMED9,TMED10,4,1,0.3533,0.3533
TMED9,TMED2,4,1,0.0792,0.0792
TMED9,VDAC1,0,0,0.0537,0.0537
TMED9,VLDLR,0,0,0.0266,0.0266
TMED9,VPS26A,0,0,-0.0005,0.0005
TMED9,VPS29,0,0,0.0289,0.0289
TMED9,VPS35,0,0,-0.0642,0.0642
VDAC1,ABCA7,0,0,0.0119,0.0119
VDAC1,ADAM10,3,0,-0.0115,0.0115
VDAC1,AP1G1,0,0,-0.0119,0.0119
VDAC1,AP2A1,0,0,0.0724,0.0724
VDAC1,AP3B2,0,0,0.0889,0.0889
VDAC1,AP4M1,0,0,0.0086,0.0086
VDAC1,APBA2,0,0,0.0428,0.0428
VDAC1,APOE,2,0,-0.0,0.0
VDAC1,APP,1,0,0.0,0.0
VDAC1,BACE1,0,0,0.0366,0.0366
VDAC1,CLU,1,0,-0.0,0.0
VDAC1,COPG2,0,0,-0.0188,0.0188
VDAC1,COPZ1,0,0,-0.043,0.043
VDAC1,EIF2S1,0,0,-0.0598,0.0598
VDAC1,GGA1,0,0,-0.0284,0.0284
VDAC1,GGA2,0,0,0.0336,0.0336
VDAC1,HSPA5,1,0,0.0365,0.0365
VDAC1,HSPA9,4,0,0.0958,0.0958
VDAC1,IDE,1,0,0.0,0.0
VDAC1,ITPR1,4,0,-0.0155,0.0155
VDAC1,ITPR2,2,0,-0.0,0.0
VDAC1,LRP1,0,0,-0.0286,0.0286
VDAC1,MAPKAPK2,0,0,-0.0259,0.0259
VDAC1,MFN2,1,0,0.184,0.184
VDAC1,MIA3,0,0,0.0557,0.0557
VDAC1,NCSTN,0,0,0.3368,0.3368
VDAC1,PLG,1,0,-0.0,0.0
VDAC1,PREB,0,0,0.0531,0.0531
VDAC1,PSEN1,2,0,0.0348,0.0348
VDAC1,RAB1A,2,0,0.1339,0.1339
VDAC1,RAB1B,2,0,-0.0,0.0
VDAC1,RTN3,0,0,0.0009,0.0009
VDAC1,RTN4,2,0,0.0,0.0
VDAC1,SAR1A,0,0,0.1129,0.1129
VDAC1,SAR1B,2,0,-0.1052,0.1052
VDAC1,SEC13,0,0,-0.061,0.061
VDAC1,SEC23A,0,0,-0.0084,0.0084
VDAC1,SEC23B,0,0,-0.057,0.057
VDAC1,SEC24C,0,0,0.0722,0.0722
VDAC1,SEC24D,0,0,0.0151,0.0151
VDAC1,SIGMAR1,2,0,0.1355,0.1355
VDAC1,SNX6,0,0,-0.0688,0.0688
VDAC1,SORL1,0,0,0.0066,0.0066
VDAC1,SORT1,0,0,0.0249,0.0249
VDAC1,SYK,0,0,-0.037,0.037
VDAC1,TMED10,0,0,-0.0063,0.0063
VDAC1,TMED9,0,0,0.1144,0.1144
VDAC1,VLDLR,0,0,0.0159,0.0159
VDAC1,VPS26A,0,0,0.0157,0.0157
VDAC1,VPS29,0,0,0.0477,0.0477
VDAC1,VPS35,1,0,-0.1802,0.1802
VLDLR,ABCA7,0,0,0.002,0.002
VLDLR,ADAM10,0,0,-0.0323,0.0323
VLDLR,ADAM17,0,0,0.0185,0.0185
VLDLR,AP1G1,0,0,0.0253,0.0253
VLDLR,AP2A1,3,0,0.0135,0.0135
VLDLR,AP2B1,3,0,-0.0,0.0
VLDLR,AP4B1,0,0,0.0251,0.0251
VLDLR,AP4E1,0,0,0.0156,0.0156
VLDLR,AP4M1,0,0,0.0327,0.0327
VLDLR,APBA1,0,0,0.0514,0.0514
VLDLR,APOE,2,0,-0.0235,0.0235
VLDLR,APP,2,0,-0.0,0.0
VLDLR,BIN1,3,0,0.0,0.0
VLDLR,CLU,2,0,-0.0005,0.0005
VLDLR,COPB1,0,0,-0.011,0.011
VLDLR,COPB2,0,0,-0.0421,0.0421
VLDLR,COPE,0,0,-0.0104,0.0104
VLDLR,COPG1,0,0,0.0108,0.0108
VLDLR,COPG2,0,0,-0.0183,0.0183
VLDLR,EIF2S1,0,0,-0.0005,0.0005
VLDLR,GGA1,2,0,0.0279,0.0279
VLDLR,GGA2,2,0,-0.005,0.005
VLDLR,GGA3,0,0,-0.0061,0.0061
VLDLR,HSPA9,0,0,-0.0041,0.0041
VLDLR,ITPR1,0,0,0.0724,0.0724
VLDLR,ITPR2,0,0,-0.046,0.046
VLDLR,LRP1,1,0,0.062,0.062
VLDLR,MAP2K3,0,0,0.0831,0.0831
VLDLR,MFN2,0,0,0.0167,0.0167
VLDLR,MIA3,0,0,0.0584,0.0584
VLDLR,NCSTN,0,0,0.0082,0.0082
VLDLR,OSBP,0,0,0.0245,0.0245
VLDLR,PLG,1,0,0.0299,0.0299
VLDLR,PREB,0,0,-0.0087,0.0087
VLDLR,PSEN1,1,0,0.0,0.0
VLDLR,RTN3,0,0,-0.0017,0.0017
VLDLR,SAR1A,0,0,0.0037,0.0037
VLDLR,SEC16A,0,0,0.0481,0.0481
VLDLR,SEC23B,0,0,0.0191,0.0191
VLDLR,SEC24A,0,0,0.0751,0.0751
VLDLR,SEC24B,0,0,0.0036,0.0036
VLDLR,SEC24D,0,0,0.0066,0.0066
VLDLR,SEC31A,0,0,-0.0055,0.0055
VLDLR,SNX4,0,0,0.0528,0.0528
VLDLR,SNX6,0,0,0.0701,0.0701
VLDLR,SORL1,1,0,-0.0099,0.0099
VLDLR,SREBF2,1,0,0.0022,0.0022
VLDLR,SYK,0,0,0.024,0.024
VLDLR,TMED9,0,0,0.0264,0.0264
VLDLR,VPS26A,0,0,0.0047,0.0047
VLDLR,VPS29,0,0,0.0129,0.0129
VLDLR,VPS35,0,0,-0.0219,0.0219
VPS26A,ADAM10,-1,0,0.0164,0.0164
VPS26A,ADAM17,-1,0,0.0454,0.0454
VPS26A,AP1G1,-1,0,-0.0286,0.0286
VPS26A,AP2A1,-1,0,-0.0,0.0
VPS26A,AP2B1,-1,0,-0.0,0.0
VPS26A,AP4S1,0,0,0.1181,0.1181
VPS26A,APBA1,-1,0,0.0154,0.0154
VPS26A,APBA2,-1,0,-0.0,0.0
VPS26A,APOE,-2,0,0.0,0.0
VPS26A,APP,3,-1,-0.0,0.0
VPS26A,ARF6,1,0,0.0546,0.0546
VPS26A,BACE1,3,-1,0.0989,0.0989
VPS26A,BIN1,1,0,-0.0408,0.0408
VPS26A,CLU,-2,0,0.0471,0.0471
VPS26A,COPB2,0,0,0.0688,0.0688
VPS26A,COPG1,0,0,-0.0546,0.0546
VPS26A,COPZ1,0,0,0.079,0.079
VPS26A,ECE1,-1,0,0.0,0.0
VPS26A,EIF2S1,0,0,0.0705,0.0705
VPS26A,GGA1,-1,0,-0.0592,0.0592
VPS26A,GGA2,0,0,-0.0966,0.0966
VPS26A,GORASP1,-1,0,-0.0,0.0
VPS26A,HSPA5,-2,0,0.0112,0.0112
VPS26A,HSPA9,-2,0,0.0506,0.0506
VPS26A,IDE,-1,0,0.0548,0.0548
VPS26A,ITPR1,-2,0,0.0,0.0
VPS26A,ITPR2,-2,0,-0.0,0.0
VPS26A,LRP1,-1,0,0.014,0.014
VPS26A,MAP2K3,-1,0,0.0649,0.0649
VPS26A,MAPK14,-1,0,0.0,0.0
VPS26A,MAPKAPK2,-1,0,-0.0,0.0
VPS26A,MFN2,-2,0,-0.0133,0.0133
VPS26A,MIA3,0,0,0.069,0.069
VPS26A,NCSTN,-1,0,-0.0,0.0
VPS26A,OSBP,0,0,0.0773,0.0773
VPS26A,PICALM,-1,0,-0.01,0.01
VPS26A,PLG,-2,0,-0.0,0.0
VPS26A,PREB,0,0,0.0381,0.0381
VPS26A,PSEN1,-1,0,-0.044,0.044
VPS26A,RAB1A,0,0,0.0746,0.0746
VPS26A,RAB1B,-1,0,0.2006,0.2006
VPS26A,RTN3,-1,0,-0.0005,0.0005
VPS26A,RTN4,-1,0,0.0,0.0
VPS26A,SAR1A,0,0,-0.0885,0.0885
VPS26A,SAR1B,-1,0,-0.0,0.0
VPS26A,SEC13,-1,0,-0.0461,0.0461
VPS26A,SEC23A,0,0,-0.0534,0.0534
VPS26A,SEC23B,-1,0,-0.0112,0.0112
VPS26A,SEC24B,0,0,0.072,0.072
VPS26A,SEC24C,0,0,-0.0098,0.0098
VPS26A,SEC31A,0,0,-0.1084,0.1084
VPS26A,SIGMAR1,-2,0,0.0,0.0
VPS26A,SNX4,3,0,0.0,0.0
VPS26A,SNX6,2,0,0.0563,0.0563
VPS26A,SORL1,5,0,-0.0046,0.0046
VPS26A,SORT1,2,0,0.0323,0.0323
VPS26A,SREBF2,-2,0,-0.0097,0.0097
VPS26A,SYK,0,0,0.018,0.018
VPS26A,TMED10,0,0,-0.02,0.02
VPS26A,VDAC1,0,0,0.0079,0.0079
VPS26A,VPS29,5,0,0.2311,0.2311
VPS26A,VPS35,5,0,0.1497,0.1497
VPS29,ADAM10,0,0,-0.1032,0.1032
VPS29,AP1G1,0,0,-0.017,0.017
VPS29,AP2A1,0,0,0.0138,0.0138
VPS29,AP3B2,0,0,-0.0403,0.0403
VPS29,APBA1,0,0,0.2088,0.2088
VPS29,APBA2,0,0,-0.006,0.006
VPS29,APOE,-1,0,-0.0009,0.0009
VPS29,APP,1,0,0.0,0.0
